,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,76278.97412087051,30983.41954614295,16548.422557445574,11478.63003711753,12584.631672763884,5135.1767690152865,4839.39291300803,3546.563103298033,3891.0732559859052,1914.0303004866485,0.0,1843.779992060507,1866.449276495336,1698.9877740242725,1709.8160169256062,1361.0345340685487,1712.585021532319,1578.6662893932762,1328.7619476940672,1290.8871800018185,1081.3890499014597,1075.7887719333373,1085.0682628823797,1165.4133872817938,1004.565295391812,1058.894331018762,908.6783576780737,888.1211002700419,798.1601632990183,894.3452933137818,987.4583888594766,1218.4856141294051,1297.8055927874182,1235.1034493679977,2322.7280805403816,3148.525160154034,5066.268540962859,7943.274579230026,29219.649223687364,66138.79429708613
11,76464.14107233303,31236.068249101685,16785.316911878883,11821.012089405185,12955.595904846912,5629.657580344121,5238.40358677507,3670.107842266666,3915.073573960469,1867.9288227035627,1913.0257414161147,0.0,1760.7774953803473,1648.8162917910827,1675.36434301257,1355.2155524547375,1700.5374381674515,1561.189907603317,1321.6857118371267,1279.6335742018002,1079.0358287749054,1072.101750271608,1082.1320508331555,1162.6928945261297,1001.3073061371074,1053.6931150174614,905.2890339256008,896.6203937619805,808.3854844106058,884.1270574791305,965.3141826001149,1213.2427480947872,1196.0519304234704,1542.9895460182142,1906.5844032864688,3291.9709166315665,5091.288951065093,7971.134235858978,29194.31887470429,66136.52009631292
12,76458.86029802711,31245.25908100104,16800.389406194852,11848.865512827088,12976.54294007578,5644.014090647023,5260.170480821644,3789.949543231341,3872.512544656495,1899.1943304281995,1861.0278137583214,1607.9961806765418,0.0,1526.9811628637997,1584.645362560657,1325.3866398793496,1668.1940711365055,1548.2319441572768,1314.2219733849474,1280.0865223115725,1076.0306104586004,1064.260117736515,1076.861415947095,1157.6195854142236,993.002462032791,1053.0977270937462,905.5040963201122,880.9516168731601,832.9989528807516,727.07020855975,1031.9872945837024,1318.245730672036,1473.9450099431165,1684.8044890402,2436.9182442467613,3410.86247047844,5173.490999070108,8077.944141933196,29280.765810298668,66165.54491351177
13,76495.89240960185,31275.762347391836,16833.174242678568,11858.681657169742,13000.115622143652,5662.178657518671,5279.688079537854,3694.5298115614996,3958.4930683244734,1993.006822071036,1863.7606686910092,1624.0549564788512,1544.0035468462086,0.0,1505.7971246966638,1298.4065303324794,1648.2471500507736,1540.5838074492403,1305.1207003250504,1289.7629534675991,1088.299050238419,1076.8830456047124,1093.551883226318,1175.8460359265687,1015.5740491858129,1072.8288555860886,924.7532574873311,910.1962219524067,828.8977035805477,884.9283386612777,835.5747634665416,1277.0561325765832,1468.7965914804047,1669.53945980083,2436.335835121851,3409.5456389654496,5160.497563369662,8102.33417273615,29282.34205227132,66170.83523148713
14,76631.12327588086,31426.33297583555,16998.83929755627,12029.08403572865,13149.834484704414,5815.045330659318,5431.381090205201,3938.8108293132705,4173.562704503866,2043.647666328088,1928.434789827869,1583.4417737441022,1509.0534042652803,1314.110449133135,0.0,1207.261769571044,1611.3959481077306,1496.8472456273676,1316.25020442574,1290.7579191553814,1097.3221802759595,1091.2577601294613,1104.9558344017544,1185.2952975551084,1027.1931606161272,1081.854270259287,932.6161822478367,924.9429035112016,854.8951637741353,881.8123292201924,967.6378470076558,1077.0732116052438,1433.518144590557,1562.4766908348506,2409.288337663272,3417.6047638088107,5118.5425871667685,8138.2029377455965,29264.95080705333,66167.59081591778
15,76672.07731808734,31476.52284328855,17054.29037839225,12085.933871752013,13207.738001293359,5873.489285572365,5489.443635258621,3993.8006006200026,4222.74257860662,2104.026866085323,1999.8780343865103,1656.642576506273,1512.492594745796,1340.5395960753617,1273.2368089533554,0.0,1514.2620257735514,1513.2298834571982,1305.8858578526458,1296.2913092502467,1100.4835988509524,1094.2162652902853,1116.9645141650192,1198.2554578620627,1040.7761611829683,1095.400375823273,947.0530168975624,936.4407787958834,873.6140593735716,897.6046595885522,981.404837466839,1102.8728662272965,1438.0913963581988,1595.8983352302562,2360.3042053054364,3370.144340992637,4615.383929249027,8029.330128956506,28834.60087550891,65982.66420112182
16,76656.84785983361,31453.344935971138,17026.993065525487,12055.45890314465,13178.046005603044,5840.482013666584,5458.899181635634,3963.3057754195584,4197.081330611075,2091.8908855026625,1937.8813638289414,1644.9089117453293,1524.2227396430326,1283.254250158742,1243.8777430956106,953.2823728506279,0.0,1358.1033035924374,1270.1290315001338,1283.3089095597138,1095.7475949181999,1117.0434528292521,1140.8180227556786,1222.2520575740261,1065.769520636501,1123.1153526400683,977.2195390865629,904.9491697163295,920.8856899825332,959.4545758055358,1047.5761297208658,1260.0264117248496,1513.6530351918386,1677.0987678748145,2459.9602603561934,3469.68981888004,5038.69171991367,8153.75386809915,29200.879781895477,66154.27785305546
17,76678.17218278807,31476.325764351972,17049.664141838846,12081.046896392014,13203.62529467761,5869.490573825164,5485.296217718544,3985.565416724274,4216.171313333902,2102.5354639267935,2001.4840303327207,1635.361061303505,1526.3259013757386,1308.1716654952713,1283.9562281345786,909.6328399790659,1206.6492223390565,0.0,1201.6793707092793,1228.5256819851738,1126.6428156296786,1131.9458781010544,1163.1541916372043,1248.7408745291148,1095.8628866274366,1157.0330415759663,1013.2557225979607,985.4965593302884,941.196234584467,970.4107712884289,1055.5534749902472,1262.2790030158183,1511.5881516270447,1673.3569468011915,2442.786928464431,3460.8194552239006,4933.699428270195,8141.90464696319,29171.34626293139,66136.31414609704
18,76695.56051292249,31503.012399142077,17082.633431818293,12114.493384600886,13236.573169706968,5902.418694526659,5518.295029742757,4021.476768819403,4250.1447175013445,2133.6414417638152,2031.4088969301106,1701.3120520064683,1534.2957047585899,1343.4880460370182,1276.1526761749221,944.817121366101,1276.6668341540735,1174.8770904138667,0.0,1155.804774635667,1071.917986336001,1104.2587801176405,1152.0243928947111,1247.6845582292315,1094.8289311643205,1153.132665634496,1014.9247727731321,990.8352275432171,944.017066906671,971.5077170718623,1061.0355574547398,1259.834065090719,1514.4013717523392,1607.2476990988473,2471.26120059179,3488.471162478992,5026.495419802437,8176.286803546677,29203.819293870325,66144.75569180123
19,76699.55802854209,31513.39461525189,17097.00390221915,12129.042910912181,13251.966633861002,5917.610286263617,5533.620763217483,4033.8444461235954,4261.9388653914275,2153.549923909639,2049.729403086957,1682.5694288126667,1554.3246919584935,1362.8554209930742,1285.204214758688,961.2618791423971,1258.4170197934284,1148.7543787710817,957.9457017330553,0.0,1016.2439343044922,1080.5116816603552,1145.4992105299843,1243.7026731856542,1114.916279438121,1169.268845500146,1038.967235399056,1015.4562597098382,969.0566192527295,1001.7359767245471,1092.0566373418665,1288.88086542037,1550.5593607455412,1693.5940909979363,2493.4374095939925,3512.805670065109,5048.681578895437,8196.050178213505,29216.390965653147,66137.45899890205
20,76700.80784481649,31535.372619060956,17132.801413491597,12165.297719942911,13288.554714769907,5953.638311539995,5570.107898579829,4070.513397934049,4297.198074402168,2194.2079185339016,2082.0456941274842,1736.8083325245257,1575.2596668487083,1387.8607451667995,1310.8558313766903,994.3939290016416,1308.8260571082417,1175.948341276303,927.1080970189665,990.1971878264353,0.0,984.1238867153975,1092.6389188532753,1196.0913291567974,1092.8672108005574,1159.2745489042707,1032.9110290167243,1016.726695353982,972.2277279820572,1005.3887972998418,1094.8180297337287,1256.5916935923349,1569.8137091548615,1714.6182646644988,2523.2014886157735,3535.4729484723093,5074.906465012506,8221.597972353276,29225.14650881499,66086.62240779084
21,76460.87913958124,31450.698520477148,17151.266795467418,12189.435638014786,13312.97946200965,5978.732029198488,5594.836460847161,4094.31781118105,4321.4758759269225,2217.6798858142533,2111.09862821832,1750.1302141715678,1606.2689267810451,1412.1360165758551,1361.38155991167,1006.1877993362222,1324.2376576546671,1184.8994938090477,936.6656108142948,925.9168238919369,792.1137696036845,0.0,1031.3481219181995,1200.5889092681355,1101.8375771738238,1162.1845629114755,1054.4695722862775,1042.7197378004203,999.080313369966,1028.2656991976846,1124.1558430882278,1313.143481375662,1586.6705200492245,1727.8652622126187,2520.1775178361677,3515.823864995039,5064.4458101617165,8190.8776930310405,29060.349708734826,65461.096584775376
22,76687.46854128082,31560.02699262138,17182.768823134957,12216.616668323732,13339.781181282568,6005.209073573918,5621.438382518672,4121.485866549317,4349.761975669607,2243.6266173870176,2135.000713090811,1783.7390902113605,1640.6115104871749,1435.8383553295823,1367.1243343088975,1031.7790579632338,1331.5208264570078,1176.4013191606743,965.9512745526798,940.7344223100702,775.4937411807142,787.3679570845363,0.0,1111.965502288525,1034.0877751097285,1144.6083054880849,1059.8435922916299,1058.8761625552352,1014.3869174282205,1058.5749882714595,1152.2044839511448,1336.5443896192162,1620.6685446655495,1763.275198711997,2566.8756292652774,3575.4008911786295,5110.22531087195,8257.846858181974,29225.42497819118,65975.68831305944
23,76699.74164979393,31583.279729304835,17213.294580615802,12247.599683162141,13370.764416419193,6036.242687106503,5652.450931877075,4152.69658214812,4380.4968315188735,2274.4767380016674,2166.3517841868324,1813.1516528507207,1668.0283423839123,1471.333562453964,1406.1729257296997,1061.258802158636,1366.5605212828725,1226.919642131636,980.6731601345128,922.007183160486,768.7801924577998,747.2249307541257,802.1872868717641,0.0,982.1007377960445,1109.1925501106966,1039.1140018634069,1055.7430560735847,1017.9688882245238,1075.0399163453221,1170.8642670558654,1362.0050394394227,1640.7065616818925,1788.9290204572521,2593.2044595942143,3601.0865622153146,5138.084989515409,8283.714329955148,29242.14041577387,65960.51752050643
24,76722.94083607296,31605.968419014276,17235.637376899977,12269.948417410194,13393.096116607985,6058.601523983896,5674.78942109403,4175.073385855415,4402.834982289038,2296.6168870593224,2188.8986663164596,1836.016997442264,1689.841791622829,1493.6358881109602,1427.5133939435434,1079.252029609549,1400.4384474225433,1263.7575800469401,977.9227925423681,946.3086737520491,794.3638009236377,772.8408617434711,788.5469716564421,923.2866316009098,0.0,1007.4067516758397,1007.2347861676444,1047.4401918860162,1015.3643362860895,1081.696526947425,1190.1495018225144,1381.2812643256339,1664.726955276258,1808.2652670870134,2614.6558142838,3622.416716831778,5159.028549280968,8305.450538721934,29263.367980994502,65984.32130409729
25,76742.80425502053,31634.24124600539,17269.4913494977,12304.080185203546,13427.302888745893,6092.782220355522,5708.997447665584,4209.1213720450705,4436.790844852618,2331.3045918035964,2223.0712402193412,1869.9097771274364,1723.4279040074412,1526.7419094891081,1461.3612240740233,1118.7259910456758,1431.2559854374003,1290.6669979029837,1037.401440921336,1007.0571642717109,777.6440157791573,752.641865751228,783.6417773209059,918.1486750132462,754.1159369197641,0.0,895.2406310711157,993.5978911186024,1015.4287034916932,1089.6115949530883,1207.1112778115128,1404.7009570272544,1692.5555499390416,1840.1691276808476,2645.6671819422745,3652.1743228577484,5192.1115068029385,8336.27272304698,29288.74486946082,65983.89387569956
26,76774.95714702156,31663.112306246967,17296.183752958746,12330.655482448514,13453.863410646094,6119.335864933178,5735.553335814628,4235.715329274257,4463.393377927572,2357.8153676518077,2249.5550332672624,1896.6868803076447,1750.0005410405627,1553.4640461175352,1487.658742439657,1144.754638969,1457.916693942859,1317.8497537305238,1060.909664700783,1032.9752097308924,800.3669928116684,800.4890078133965,819.7553780014501,900.1347011948003,710.9679392024574,815.4750807224067,0.0,923.4123528993509,950.5368370981807,1063.4818704141576,1207.7583685348122,1413.6890783041038,1708.3508849383545,1859.6014451395993,2668.1316077610477,3674.8154268180474,5216.124853304705,8361.609193465294,29317.380173090365,66023.13189096314
27,76790.61061423803,31679.886826899143,17313.702626104576,12348.215176112579,13471.426542262545,6136.902381738463,5753.118371222236,4253.273014662701,4480.946710829173,2375.384238630022,2267.1461825123793,1914.1587200109138,1767.5513922378855,1571.047620568628,1505.3774917168232,1162.4154482452607,1475.4068487766467,1335.3653846524926,1079.0479210350932,1049.8308220943477,820.4107508322717,810.7772442178893,843.5131191132343,907.0218136765968,748.187335487549,813.365481441796,675.3531424307637,0.0,874.7449744034698,1028.5654449341316,1177.1543417955916,1397.8066547551455,1696.983692690851,1864.4676161354664,2676.9880596086455,3683.7693657189197,5227.96623667779,8374.356896625643,29330.563921444995,66034.30985915137
28,76818.29872598533,31705.754107388188,17338.362960113787,12372.808899948046,13496.009071101204,6161.485936841129,5777.698982253906,4277.863022197645,4505.587860361585,2399.9022639660097,2291.708715192143,1938.7744263578425,1792.544771605759,1595.5786550168098,1529.5993295697376,1186.6601328872075,1499.2369451900722,1358.6966886089604,1103.0248393259944,1070.3078344708113,858.8414246566924,847.1385259348964,832.3300835498643,924.1234277063658,753.5889650912271,816.8094828076797,660.9008940809781,720.1319672462122,0.0,934.7357005321535,1141.1550443070885,1386.0366740482073,1698.8640659641146,1865.6639872350536,2690.118435120375,3697.1701662221226,5245.153514276419,8393.928601338597,29353.116658246563,66064.07463106164
29,76828.28644612619,31717.19071681537,17350.760401170333,12385.26172532614,13508.466029829035,6173.949682447643,5790.159060430249,4290.314070196234,4518.02520206492,2412.355222137329,2304.228292274629,1951.0303231884857,1804.9368653465228,1608.1633082642745,1542.268159869443,1199.2983386843814,1512.0931101577326,1372.0006763717731,1116.1943258186714,1077.192844055071,875.4406692936542,850.1953345085165,864.2844331613612,946.9747790885444,770.386669086388,845.4222179512932,700.6578613673769,742.1583394251811,689.0892027365709,0.0,1020.0008811841999,1353.1827219881748,1669.4200247085607,1845.7613716584758,2672.9373470785054,3671.5704724975235,5239.720354561276,8393.70709836353,29354.577773802503,66065.11430737398
30,76849.69259480441,31737.453847039338,17370.263957692943,12404.72319939918,13527.92657060309,6193.404406774268,5809.61714228359,4309.7762806276,4537.481487321225,2431.8318240530766,2323.6528777573717,1970.537908767618,1824.3392384431486,1627.6365316315012,1561.230510869966,1219.160455085016,1531.6997704502296,1391.6479058783796,1136.9010316246784,1096.362578663124,887.806547857813,877.0853496871629,885.855840482943,970.0945619945218,811.8140802078751,873.9722284455066,726.8675650625953,735.0661981066972,667.0692197848576,712.6853087777521,0.0,1187.9622980361185,1589.8279376188307,1791.7415505232732,2642.066845663565,3641.5789499392763,5217.374263648942,8388.05321799761,29356.22238855558,66077.10802124931
31,76863.90290981093,31751.43844573844,17384.099659292802,12418.549392285528,13541.751077435456,6207.227044313053,5823.440998637796,4323.606439504282,4551.315828530045,2445.6560107453847,2337.4519085895927,1984.4255362461074,1838.1843487494775,1641.4551434986688,1574.5781933832234,1233.03310817882,1545.5771765012269,1405.4276625942946,1150.4911259917594,1113.147328255499,900.1609624520252,892.3711679052758,897.3783014411443,971.817469165344,824.3656268548671,871.5922868639218,717.1795134105897,757.5570407242968,684.7799001479752,706.2444132694931,779.9660624270515,0.0,1452.897455102808,1691.117979039102,2595.864890139449,3610.208873904038,5209.390984826076,8350.230074540055,29343.842095275155,66082.20679775953
32,76881.11841698863,31768.24463392794,17400.633517222166,12435.069567898274,13558.269841138226,6223.745745976668,5839.95938182777,4340.127571436135,4567.835134652536,2462.167063654406,2353.9731296253167,2000.8864616470578,1854.7022071769102,1658.060522598465,1590.647650798468,1249.8381551818145,1562.432645403146,1422.5225624847012,1167.7973567375095,1126.0077836902146,916.5226673464535,911.5469388508684,920.541337519668,998.0802428944592,843.2423634835017,883.4179467441992,730.0871109172471,778.5709035708418,681.2399756502706,712.1323411872999,774.5587852022352,919.9061907368089,0.0,1593.8702887287145,2493.920111827771,3549.974324279088,5140.967994188675,8316.286346024937,29320.836398022435,66075.42652274886
33,76892.86262052883,31779.01905372314,17410.769340622635,12445.166061958931,13568.353474498874,6233.825674217123,5850.04129038526,4350.248995037643,4577.9866920420245,2472.2058259458877,2363.956985098896,2010.9426405016804,1865.0540310976735,1668.4946027253882,1594.5390024625992,1261.933175679097,1575.023779195149,1435.3535372126335,1181.0654954883935,1138.551819565027,925.9645260694484,927.888181738995,937.5910060806044,1017.1478704983831,858.549621272383,911.3384098846533,758.2565058327492,758.8835310786523,683.2483542766859,722.1906324184056,806.2992272613737,953.7074030741559,1079.5566511443837,0.0,2256.6765954756797,3409.7025799185976,5002.976758105312,8249.843074299895,29263.108039926366,66046.08734964582
34,76908.13072721247,31795.33112999866,17427.771052805267,12462.208306099978,13585.405717448608,6250.881340489919,5867.095294483596,4367.273600144174,4594.9895793031055,2489.2919794809663,2381.0842737395246,2028.033864033838,1881.908009215257,1685.2664232825841,1616.1840547021707,1277.3985956635402,1590.2504362774598,1450.3442819151455,1195.2991024507594,1155.5622480396303,943.8999825183864,938.1901442716187,947.944793966559,1028.3156538789635,863.6817625309277,911.7140838558478,767.7786827091383,773.9620927606219,718.4850727710456,762.2042133970585,791.1146183660203,993.6403217779485,1082.9231773524605,1197.6959630445285,0.0,3193.205521605315,4872.4642852641755,7989.968043422575,28961.34866422296,65965.8141574565
35,76927.01367801512,31814.072404708866,17446.418528717535,12480.85040270453,13604.046899647588,6269.522135061879,5885.736240510341,4385.916686690339,4613.635261358171,2507.930107480027,2399.718900849713,2046.667496847476,1900.5733644991367,1703.9302473099726,1634.4465912982214,1296.1911590069863,1609.000539422478,1469.1008081677492,1214.3054128127242,1173.888760724581,962.6429293196709,957.7485769051937,966.5805199063603,1046.2378439395975,886.642962697845,936.8398878023643,787.7157441488479,803.5323330309444,726.9969083552539,759.0998125263151,765.7056746125007,930.7795664579141,1088.39102204991,1121.227925086728,1570.6907259504364,0.0,4230.0345576041,7833.871728151843,28962.22592469508,65849.23872359906
36,76941.58719515218,31828.472737701934,17460.70438783493,12495.129602928015,13618.324554054818,6283.799194492816,5900.013600696182,4400.198753388101,4627.920208802725,2522.202777201363,2413.984684437288,2060.9398933340617,1914.8775229191053,1718.2532547700869,1648.0107199936615,1310.716835694796,1623.575645959789,1483.7230441939312,1229.0116190696554,1188.1664108295934,976.6036044766626,973.1466614677192,982.3033647631928,1061.79103318491,902.2841252895615,951.8640750365009,802.3217359581791,815.522250195426,743.0559116791615,779.9645884505502,801.508607328106,955.5415735259468,1044.9650479714774,952.2734776687818,1576.7451851507383,2517.284250845922,0.0,7371.124193641068,28212.95422392898,64862.61632266248
37,76944.15016353874,31831.227658858847,17463.586072742102,12498.018688501132,13621.215668274548,6286.6908296185875,5902.905007893266,4403.0841807970255,4630.801491360568,2525.101415563425,2416.889616192394,2063.843809642154,1917.7294454241342,1721.082168858033,1651.8552526781175,1313.2770524705707,1626.061168843218,1486.142463695126,1231.3238653463875,1191.2334059946577,979.5709247654172,974.7971788977901,983.3326744240427,1061.9749705849783,903.855353065406,952.0288701473812,802.442294676367,821.7443341191063,750.0597032115152,784.6394963810172,824.4202448017937,823.1567380119097,1069.8249330306314,1201.8279855129413,1541.9164817831281,2657.521284521566,3965.4833053070092,0.0,26181.03311798693,65250.31907299354
38,76980.9621544316,31867.893659250476,17500.15568013372,12534.58263189456,13657.778068202637,6323.252795080842,5939.467175526749,4439.650934171967,4667.371463995531,2561.658255012348,2453.441069999017,2100.398298809303,1954.321779495331,1757.6903818756189,1687.6948473668429,1350.087540606011,1662.9259383436622,1523.052442568524,1268.314013807436,1227.7523710226494,1016.0437433355584,1012.303102248289,1021.1803513469958,1100.229820319358,941.4671635037134,990.5365369925956,840.758018701822,856.0508615746438,784.0297522332401,819.9697110931863,857.0493068436951,926.8924155445067,1105.0277248500615,1051.6111064442339,1632.626273959125,2726.536197513778,2723.8479042159265,3493.046794521819,0.0,59788.288923188076
39,76986.4334708092,31873.447953321785,17505.764833189707,12540.194978056958,13663.391118066209,6328.866111070207,5945.080365791423,4445.26211669142,4672.981092530054,2567.2736320162862,2459.0594199857937,2106.01451402078,1959.920558625076,1763.2839475534947,1693.6247698961631,1355.5876539904286,1668.4178840303323,1528.5288146631685,1273.7130018438907,1233.410553420447,1021.7204274580955,1017.3793259828551,1026.363704486318,1105.5960170844032,945.787721221495,994.4705129962032,845.8990066981943,860.1718023207319,791.526806536456,828.7505686115271,864.73655673978,946.8948612846758,1120.9662569866553,1138.2714535780342,1315.3590607321005,2833.4670797336435,3429.298260643794,3721.221685397605,11055.876356441977,0.0
